merchan_id;avg_amount_days;transaction_amount;is_declined;number_declines_days;foreign_transaction;high_risk_countries;daily_chbk_avg_amt;6m_avg_chbk_amt;6m_chbk_freq;is_fradulent
3757180542;386.58308249999902;11597.492480000001;no;0;no;no;0;0;0;non-fraudulent
3758247756;548.01229109999895;9864.2212400000008;no;0;no;no;0;0;0;non-fraudulent
3758300746;627.53211209999904;11923.110129999901;no;0;yes;no;0;0;0;non-fraudulent
3758384645;981.72983750000003;17671.13708;no;0;no;no;0;0;0;non-fraudulent
3760252470;992.97640679999904;13901.6697;no;4;no;no;0;0;0;non-fraudulent
3760349148;260.00573370000001;5200.1146740000004;no;0;no;no;0;0;0;non-fraudulent
3766710393;644.12598319999904;4508.8818819999897;no;0;no;no;0;0;0;non-fraudulent
3768949196;422.61436200000003;5071.3723440000003;no;0;no;no;0;0;0;non-fraudulent
3769129330;903.88472230000002;13558.270829999899;no;0;no;no;0;0;0;non-fraudulent
3769223968;770.81868889999896;18499.6485299999;no;0;no;no;0;0;0;non-fraudulent
3772445997;931.11714440000003;7448.9371549999896;no;0;no;no;0;0;0;non-fraudulent
3773720479;172.0351479;1720.3514789999899;no;0;yes;no;0;0;0;non-fraudulent
3774542057;200.2843398;5607.9615139999896;no;0;no;no;0;0;0;non-fraudulent
3774763666;84.188468510000007;589.31927959999905;no;4;no;no;0;0;0;non-fraudulent
3775377628;412.64055280000002;6602.2488450000001;no;2;no;no;0;0;0;non-fraudulent
3779199839;578.25130549999903;5204.2617499999897;no;0;no;no;0;0;0;non-fraudulent
3781821220;795.91268820000005;20693.7298899999;no;3;no;no;0;0;0;non-fraudulent
3782068019;593.62722550000001;16027.935090000001;no;0;no;no;0;0;0;non-fraudulent
3788537411;234.424606799999;6798.3135970000003;no;0;no;no;0;0;0;non-fraudulent
3792103032;254.91597160000001;6882.7312330000004;no;0;no;no;0;0;0;non-fraudulent
3792474266;997.62173069999903;8978.5955759999906;no;4;no;no;0;0;0;non-fraudulent
3793900430;247.316584699999;7419.4975409999897;no;0;no;no;0;0;0;non-fraudulent
3794492807;32.72000474;523.52007579999895;no;0;no;no;0;0;0;non-fraudulent
3798022882;519.28454869999905;9347.1218769999905;no;3;no;no;0;0;0;non-fraudulent
3804630024;900.70631679999894;6304.9442179999896;no;0;no;no;0;0;0;non-fraudulent
3805446760;898.10565929999905;4490.5282969999898;no;0;no;no;0;0;0;non-fraudulent
3808008068;866.06800699999906;6062.4760489999899;no;5;no;no;0;0;0;non-fraudulent
3809569149;292.06066989999903;2920.6066989999899;no;1;no;no;0;0;0;non-fraudulent
3810841480;296.3706656;8298.3786369999907;no;0;no;no;0;0;0;non-fraudulent
3811465718;620.0755269;5580.6797420000003;no;0;no;no;0;0;0;non-fraudulent
3813563637;992.83582369999897;10921.19406;no;0;no;no;260;102;2;non-fraudulent
3815293880;123.1615742;1354.7773159999899;no;0;no;no;0;0;0;non-fraudulent
3815423940;399.19003479999901;0;no;0;no;no;0;0;0;non-fraudulent
3815698527;765.55172430000005;21435.448280000001;no;0;no;no;0;0;0;non-fraudulent
3816004490;306.26004039999901;7350.2409699999898;no;0;yes;no;0;0;0;non-fraudulent
3817747404;791.92492149999896;2375.7747650000001;no;0;yes;no;0;0;0;non-fraudulent
3818895517;527.49278170000002;2637.4639090000001;no;0;no;no;0;0;0;non-fraudulent
3819564866;656.3685964;18378.3207;no;0;no;no;0;0;0;non-fraudulent
3819709978;175.9426771;1231.5987399999899;no;0;no;no;0;0;0;non-fraudulent
3821456401;764.03687109999896;6112.2949689999896;no;0;yes;no;0;0;0;non-fraudulent
3821685967;862.50832400000002;21562.7081;no;0;no;no;0;0;0;non-fraudulent
3822669297;527.58053580000001;14772.254999999899;no;0;no;no;0;0;0;non-fraudulent
3822728355;525.14912519999905;11553.28075;no;0;no;no;0;0;0;non-fraudulent
3823452816;523.33628390000001;10466.72568;no;0;no;no;0;0;0;non-fraudulent
3823580013;296.33280000000002;0;no;0;yes;no;0;0;0;non-fraudulent
3825656302;231.97080690000001;2783.6496830000001;no;0;no;no;0;0;0;non-fraudulent
3827739049;615.46553370000004;6770.1208710000001;no;0;no;no;0;0;0;non-fraudulent
3829134200;718.50711390000004;10059.09959;no;0;no;no;0;0;0;non-fraudulent
3829150944;938.18737109999904;7505.4989690000002;no;0;no;no;0;0;0;non-fraudulent
3831714030;681.81526010000005;12954.489939999899;no;0;no;no;0;0;0;non-fraudulent
3832343281;62.462665790000003;874.47732110000004;no;0;no;no;0;0;0;non-fraudulent
3835659842;65.748401680000001;1183.4712300000001;no;0;no;no;714;706;2;non-fraudulent
3840303535;365.13336229999902;10588.86751;no;0;no;no;0;0;0;non-fraudulent
3841498691;166.983781499999;166.983781499999;no;0;no;no;0;0;0;non-fraudulent
3843922940;203.718866499999;2444.6263979999899;no;4;no;no;998;909;2;non-fraudulent
3844294109;146.4119144;3074.6502019999898;no;0;no;no;0;0;0;non-fraudulent
3844382018;376.15957980000002;7523.1915959999897;no;0;no;no;0;0;0;non-fraudulent
3845584393;206.834424299999;3723.0196369999899;no;6;no;no;0;0;0;non-fraudulent
3845884657;527.99479450000001;13727.864659999899;no;0;no;no;0;0;0;non-fraudulent
3846730100;912.17984650000005;17331.417079999901;no;0;no;no;0;0;0;non-fraudulent
3847854033;888.4147352;21321.95364;no;4;no;no;0;0;0;non-fraudulent
3850822236;310.80602090000002;7459.3445019999899;no;0;no;no;0;0;0;non-fraudulent
3850844318;117.49858810000001;1292.484469;no;0;no;no;0;0;0;non-fraudulent
3850853150;631.04267919999904;4417.2987540000004;no;0;no;no;0;0;0;non-fraudulent
3850921556;98.817852799999898;2668.082026;no;0;no;no;0;0;0;non-fraudulent
3852087919;566.52029949999906;16995.608990000001;no;0;no;no;0;0;0;non-fraudulent
3852937700;129.29828699999899;2844.5623139999898;no;0;no;no;0;0;0;non-fraudulent
3854309964;200.58665060000001;601.75995179999904;no;0;no;no;0;0;0;non-fraudulent
3854796168;289.71717960000001;3766.323335;no;0;no;no;0;0;0;non-fraudulent
3855319715;992.74980979999896;17869.496579999901;no;1;no;no;0;0;0;non-fraudulent
3856401711;540.99968179999905;12442.992679999899;no;0;yes;no;0;0;0;non-fraudulent
3856990818;314.07722560000002;3768.9267070000001;no;0;no;no;0;0;0;non-fraudulent
3857738576;854.17667189999895;20500.2401299999;no;0;no;no;0;0;0;non-fraudulent
3860560237;279.91642510000003;2239.3314009999899;no;0;no;no;0;0;0;non-fraudulent
3860701409;40.853195450000001;367.67875909999901;no;0;no;no;0;0;0;non-fraudulent
3862020693;865.55402990000005;20773.2967199999;no;2;no;no;0;0;0;non-fraudulent
3862773857;529.65720680000004;7415.2008949999899;no;0;no;no;0;0;0;non-fraudulent
3863457693;213.5880344;0;no;0;no;no;0;0;0;non-fraudulent
3863958627;306.63024280000002;306.63024280000002;no;0;yes;no;0;0;0;non-fraudulent
3865195005;10.13506361;212.8363358;no;0;no;no;0;0;0;non-fraudulent
3866401217;952.22563779999905;12378.933290000001;no;0;no;no;0;0;0;non-fraudulent
3868650570;17.780548960000001;444.51372400000002;no;0;no;no;0;0;0;non-fraudulent
3869917954;860.43997760000002;11185.719709999899;no;0;yes;no;0;0;0;non-fraudulent
3870243310;771.50959639999905;21602.268700000001;no;0;no;no;998;998;5;non-fraudulent
3870997193;846.80211759999895;22016.855060000002;no;0;no;no;0;0;0;non-fraudulent
3872083130;643.62167720000002;1287.243354;no;0;no;no;0;0;0;non-fraudulent
3873535694;391.9220009;11365.73803;no;1;no;no;0;0;0;non-fraudulent
3875442012;152.10423990000001;2585.772078;no;0;yes;no;0;0;0;non-fraudulent
3875651104;537.24349429999904;15580.06133;no;0;yes;no;0;0;0;non-fraudulent
3875736019;335.9331277;5038.9969160000001;no;0;no;no;0;0;0;non-fraudulent
3876477306;70.675589169999895;848.10707000000002;no;0;no;no;0;0;0;non-fraudulent
3877890732;98.478659579999899;492.39329789999903;no;0;yes;no;0;0;0;non-fraudulent
3881405281;232.96342139999899;6057.0489559999896;no;5;no;no;0;0;0;non-fraudulent
3881707989;873.51160770000001;24458.32502;no;0;no;no;0;0;0;non-fraudulent
3883744513;102.699095099999;2464.7782820000002;no;0;no;no;0;0;0;non-fraudulent
3884128397;631.33243170000003;18308.640520000001;no;0;no;no;0;0;0;non-fraudulent
3884248311;966.19659660000002;3864.7863860000002;no;0;no;no;0;0;0;non-fraudulent
3884981946;683.75348729999905;5470.0278980000003;no;0;no;no;0;0;0;non-fraudulent
3885244030;350.79919289999901;8769.9798229999906;no;0;no;no;0;0;0;non-fraudulent
3886416675;250.89166560000001;0;no;0;no;no;0;0;0;non-fraudulent
3888498894;412.73773369999901;11969.39428;no;0;no;no;0;0;0;non-fraudulent
3889356901;411.94486410000002;5355.2832330000001;no;0;no;no;0;0;0;non-fraudulent
3889457104;225.9983545;3615.9736720000001;no;0;no;no;0;0;0;non-fraudulent
3889639325;472.2439703;472.2439703;no;0;no;no;0;0;0;non-fraudulent
3889665134;613.20912680000004;4905.673014;no;0;no;no;0;0;0;non-fraudulent
3891197216;497.18051259999902;11932.3323;no;1;no;no;0;0;0;non-fraudulent
3891228978;409.48433449999902;1637.937338;no;0;yes;no;0;0;0;non-fraudulent
3892328207;39.77823661;716.00825899999904;no;0;yes;no;0;0;0;non-fraudulent
3892666722;987.89024840000002;18769.914720000001;no;0;no;no;0;0;0;non-fraudulent
3892945658;501.2647389;8521.5005610000007;no;0;no;no;0;0;0;non-fraudulent
3896030736;812.17771789999904;8933.9548969999905;no;2;no;no;0;0;0;non-fraudulent
3896906666;530.76182679999897;3184.5709609999899;no;0;no;no;0;0;0;non-fraudulent
3900952232;523.09754820000001;6277.1705780000002;no;0;no;no;0;0;0;non-fraudulent
3901228232;493.84139540000001;5926.0967449999898;no;0;no;no;0;0;0;non-fraudulent
3901580295;51.457651319999897;463.11886190000001;no;0;no;no;0;0;0;non-fraudulent
3905864145;533.89578919999894;533.89578919999894;no;0;yes;no;0;0;0;non-fraudulent
3908336478;308.87890979999901;926.63672940000004;no;0;yes;no;0;0;0;non-fraudulent
3908656072;664.16863049999904;14611.709870000001;no;6;no;no;0;0;0;non-fraudulent
3908796783;501.23814650000003;5513.6196120000004;no;0;no;no;0;0;0;non-fraudulent
3911427727;713.54270750000001;9276.055198;no;0;no;no;0;0;0;non-fraudulent
3911799264;984.06748459999903;13776.94478;no;1;no;no;0;0;0;non-fraudulent
3912232078;783.45947000000001;3133.83788;no;0;no;no;0;0;0;non-fraudulent
3913164374;310.02293880000002;7440.5505309999899;no;1;no;no;0;0;0;non-fraudulent
3913678770;21.522018280000001;559.57247529999904;no;0;no;no;0;0;0;non-fraudulent
3913883048;534.02656109999896;11748.584339999899;no;0;no;no;0;0;0;non-fraudulent
3915217260;47.283508560000001;1276.6547310000001;no;0;no;no;0;0;0;non-fraudulent
3915247881;469.81806390000003;11745.4516;no;0;no;no;0;0;0;non-fraudulent
3917488020;164.61358709999899;164.61358709999899;no;0;no;no;0;0;0;non-fraudulent
3917890373;930.43144719999896;27912.94342;no;0;no;no;0;0;0;non-fraudulent
3918390727;718.55891299999905;11496.94261;no;0;no;no;0;0;0;non-fraudulent
3919160758;936.94691520000003;936.94691520000003;no;0;no;no;0;0;0;non-fraudulent
3920022081;435.44898710000001;5225.3878450000002;no;0;no;no;0;0;0;non-fraudulent
3920616594;385.59794479999903;6940.7630060000001;no;0;no;no;0;0;0;non-fraudulent
3922163934;413.72466980000002;6619.5947169999899;no;0;no;no;0;0;0;non-fraudulent
3922954963;464.9235673;2324.6178369999898;no;0;no;no;0;0;0;non-fraudulent
3923552962;152.79893379999899;1527.9893380000001;no;0;no;no;0;0;0;non-fraudulent
3923664582;869.73113650000005;2609.1934099999899;no;6;no;no;0;0;0;non-fraudulent
3924262934;424.30758079999902;9334.7667779999902;no;0;no;no;0;0;0;non-fraudulent
3925045990;102.7535061;1746.809604;no;2;no;no;0;0;0;non-fraudulent
3925963652;380.15106700000001;4561.8128040000001;no;0;no;no;0;0;0;non-fraudulent
3926519401;228.977044699999;228.977044699999;no;0;yes;no;0;0;0;non-fraudulent
3928093462;186.88839479999899;0;no;0;no;no;0;0;0;non-fraudulent
3928927967;86.313563599999895;776.82207240000002;no;2;no;no;0;0;0;non-fraudulent
3929585791;149.0483188;2682.8697379999899;no;3;no;no;0;0;0;non-fraudulent
3930124249;62.221771009999898;1368.878962;no;0;no;no;0;0;0;non-fraudulent
3930625457;671.20962350000002;14766.611720000001;no;5;no;no;0;0;0;non-fraudulent
3931307365;491.01868020000001;8347.3175630000005;no;0;no;no;0;0;0;non-fraudulent
3931533472;994.17111130000001;0;no;0;no;no;0;0;0;non-fraudulent
3932883691;645.07164999999895;18062.0062;no;0;yes;no;0;0;0;non-fraudulent
3933155977;417.04276420000002;2919.2993489999899;no;0;no;no;0;0;0;non-fraudulent
3935020092;568.78866789999904;5119.098011;no;0;no;no;0;0;0;non-fraudulent
3937101765;196.21364790000001;5297.7684929999896;no;0;no;no;0;0;0;non-fraudulent
3939207631;965.24336570000003;17374.380580000001;no;0;yes;no;0;0;0;non-fraudulent
3939574366;346.22563179999901;346.22563179999901;no;0;no;no;0;0;0;non-fraudulent
3940304695;100.7469885;2417.9277240000001;no;0;yes;no;0;0;0;non-fraudulent
3941465381;861.01027910000005;5166.0616749999899;no;0;no;no;0;0;0;non-fraudulent
3942446683;961.47878209999897;11537.74539;no;6;no;no;0;0;0;non-fraudulent
3942757524;151.54121319999899;1666.9533449999899;no;0;no;no;0;0;0;non-fraudulent
3943474211;218.107283;3271.6092450000001;no;6;no;no;0;0;0;non-fraudulent
3944812242;152.9526931;1529.5269310000001;no;0;no;no;0;0;0;non-fraudulent
3949361319;665.58536119999906;5324.68289;no;0;no;no;0;0;0;non-fraudulent
3949764482;648.88780819999897;3893.326849;no;0;no;no;0;0;0;non-fraudulent
3951405904;770.64344659999904;10789.008250000001;no;0;yes;no;0;0;0;non-fraudulent
3952805008;781.95159060000003;14075.128629999899;no;0;no;no;0;0;0;non-fraudulent
3953059579;104.6369234;2302.0123149999899;no;0;no;no;0;0;0;non-fraudulent
3953235974;214.27822760000001;3857.0080969999899;no;0;no;no;0;0;0;non-fraudulent
3953363100;23.602436269999899;0;no;0;no;no;0;0;0;non-fraudulent
3954144552;642.62492229999896;14780.37321;no;0;no;no;718;175;5;non-fraudulent
3954523507;851.25757950000002;5107.5454769999897;no;6;no;no;0;0;0;non-fraudulent
3956004722;119.3069239;2982.6730980000002;no;0;no;no;0;0;0;non-fraudulent
3961376797;310.55828430000003;4037.2576960000001;no;1;no;no;0;0;0;non-fraudulent
3963943210;110.00762400000001;2640.1829760000001;no;0;no;no;0;0;0;non-fraudulent
3964390673;767.34120580000001;21485.553759999901;no;0;no;no;0;0;0;non-fraudulent
3964826054;686.82475060000002;17857.443520000001;no;0;yes;no;0;0;0;non-fraudulent
3965319407;357.24556219999897;9288.3846169999906;no;0;no;no;0;0;0;non-fraudulent
3965496444;456.41037619999901;2282.0518809999899;no;4;no;no;0;0;0;non-fraudulent
3966147765;355.69473190000002;4624.0315149999897;no;0;no;no;0;0;0;non-fraudulent
3969890180;449.6412479;5845.3362230000002;no;0;no;no;0;0;0;non-fraudulent
3971515176;803.73601840000003;3214.944074;no;0;yes;no;0;0;0;non-fraudulent
3972755602;79.227623219999899;2376.8286969999899;no;0;no;no;0;0;0;non-fraudulent
3972994790;60.587781530000001;1575.28232;no;0;no;no;0;0;0;non-fraudulent
3973086442;934.52240730000005;14952.35852;no;0;no;no;0;0;0;non-fraudulent
3973579189;283.72821119999901;6809.4770689999896;no;0;no;no;0;0;0;non-fraudulent
3973699604;71.696316640000006;1649.015283;no;0;no;no;0;0;0;non-fraudulent
3975445799;870.69785439999896;0;no;0;no;no;0;0;0;non-fraudulent
3975821902;828.41003309999905;1656.820066;no;0;no;no;0;0;0;non-fraudulent
3977707812;988.56778850000001;4942.8389429999897;no;0;no;no;0;0;0;non-fraudulent
3979301383;967.53676700000005;27091.029480000001;no;0;no;no;0;0;0;non-fraudulent
3980028754;77.480859859999896;697.32773870000005;no;0;no;no;0;0;0;non-fraudulent
3980403053;974.20556220000003;4871.0278109999899;no;0;no;no;0;0;0;non-fraudulent
3981178312;334.04829919999901;6012.8693860000003;no;6;no;no;0;0;0;non-fraudulent
3982735801;782.9735627;10178.65632;no;1;no;no;0;0;0;non-fraudulent
3983445346;868.69406409999897;13899.105030000001;no;0;no;no;0;0;0;non-fraudulent
3986383377;890.8021377;26724.064129999901;no;0;no;no;0;0;0;non-fraudulent
3987699434;240.52330889999899;6013.0827230000004;no;0;no;no;0;0;0;non-fraudulent
3990075107;239.6170444;958.46817759999897;no;0;no;no;0;0;0;non-fraudulent
3991804875;902.39326770000002;18047.86535;no;0;no;no;0;0;0;non-fraudulent
3992366567;900.7780755;21618.67381;no;0;no;no;0;0;0;non-fraudulent
3992368779;938.98166260000005;10328.798290000001;no;0;no;no;0;0;0;non-fraudulent
3995928910;321.62154179999902;3537.8369600000001;no;0;no;no;0;0;0;non-fraudulent
3996627786;209.86240280000001;1469.03682;no;0;yes;no;0;0;0;non-fraudulent
3997559227;971.21466880000003;4856.0733440000004;no;0;no;no;0;0;0;non-fraudulent
3998860637;326.5310733;9142.8700520000002;no;0;no;no;0;0;0;non-fraudulent
4000709141;634.60833300000002;6346.0833300000004;no;0;no;no;0;0;0;non-fraudulent
4000762145;888.46254939999903;24876.9513799999;no;0;no;no;0;0;0;non-fraudulent
4002610502;113.3466493;2606.9729339999899;no;0;no;no;0;0;0;non-fraudulent
4003888794;723.81897979999906;723.81897979999906;no;0;yes;no;0;0;0;non-fraudulent
4003902589;787.37439770000003;19684.3599399999;no;0;no;no;0;0;0;non-fraudulent
4003922670;691.89980360000004;9686.5972500000007;no;0;no;no;0;0;0;non-fraudulent
4005759372;878.2324089;14929.95095;no;0;no;no;0;0;0;non-fraudulent
4006543160;366.3829346;8426.8074959999904;no;0;no;no;0;0;0;non-fraudulent
4007124161;202.20901860000001;2022.0901859999899;no;0;no;no;0;0;0;non-fraudulent
4007370647;505.60109219999902;3539.207645;no;0;no;no;0;0;0;non-fraudulent
4009534478;765.12646989999905;20658.414690000001;no;0;no;no;0;0;0;non-fraudulent
4010128740;494.24258839999902;8896.366591;no;0;no;no;0;0;0;non-fraudulent
4011604835;79.5519747499999;954.62369699999897;no;0;no;no;0;0;0;non-fraudulent
4014500966;912.37253390000001;23721.685880000001;no;2;no;no;0;0;0;non-fraudulent
4014933651;139.643743599999;3072.1623589999899;no;0;no;no;0;0;0;non-fraudulent
4016078493;67.969751000000002;1631.2740240000001;no;0;no;no;0;0;0;non-fraudulent
4016371790;303.87870789999897;303.87870789999897;no;0;no;no;0;0;0;non-fraudulent
4020619832;546.9941245;10939.88249;no;0;no;no;0;0;0;non-fraudulent
4021575581;489.27379830000001;8806.9283689999902;no;1;no;no;0;0;0;non-fraudulent
4023759175;849.46734270000002;2548.402028;no;0;yes;no;0;0;0;non-fraudulent
4025627949;994.4646027;15911.433639999899;no;0;yes;no;0;0;0;non-fraudulent
4026452800;415.36589900000001;5815.1225860000004;no;0;yes;no;0;0;0;non-fraudulent
4028436728;904.35087599999895;7234.8070079999898;no;0;no;no;0;0;0;non-fraudulent
4031049368;53.99449379;809.91740689999904;no;0;no;no;0;0;0;non-fraudulent
4033051787;249.60922980000001;6489.8399749999899;no;0;yes;no;0;0;0;non-fraudulent
4034539813;774.70472340000003;4648.2283399999897;no;0;no;no;0;0;0;non-fraudulent
4035113563;979.52748010000005;0;no;0;no;no;0;0;0;non-fraudulent
4036077867;950.95113000000003;16166.16921;no;0;no;no;0;0;0;non-fraudulent
4037355501;533.02677919999905;12259.61592;no;0;no;no;0;0;0;non-fraudulent
4038322391;15.61574905;343.5464791;no;0;no;no;0;0;0;non-fraudulent
4039082720;779.99987529999896;13259.997880000001;no;0;no;no;0;0;0;non-fraudulent
4040105708;260.03062390000002;3380.398111;no;0;no;no;0;0;0;non-fraudulent
4040696204;117.9639353;1651.4950940000001;no;0;no;no;0;0;0;non-fraudulent
4040741732;331.30699199999901;4969.6048799999899;no;0;no;no;0;0;0;non-fraudulent
4040797922;361.40486190000001;1084.2145860000001;no;1;no;no;0;0;0;non-fraudulent
4041092874;242.175129;5812.2030960000002;no;5;no;no;0;0;0;non-fraudulent
4041346403;528.16468080000004;15316.775739999901;no;0;no;no;0;0;0;non-fraudulent
4041525679;951.60941279999895;16177.36002;no;0;no;no;0;0;0;non-fraudulent
4041889902;491.8025341;983.60506820000001;no;5;no;no;0;0;0;non-fraudulent
4044154716;109.57813710000001;1753.250194;no;0;no;no;0;0;0;non-fraudulent
4044923757;177.0337202;2832.5395229999899;no;0;no;no;0;0;0;non-fraudulent
4045171059;634.75158499999895;9521.2737749999906;no;5;no;no;0;0;0;non-fraudulent
4046620550;467.79909190000001;7016.9863789999899;no;0;no;no;0;0;0;non-fraudulent
4048237084;476.67708809999903;5243.4479689999898;no;0;no;no;0;0;0;non-fraudulent
4048970095;354.9006412;1774.5032060000001;no;0;no;no;0;0;0;non-fraudulent
4050019925;502.42659520000001;5024.2659519999897;no;0;no;no;0;0;0;non-fraudulent
4050851402;147.3741469;3831.7278190000002;no;3;no;no;0;0;0;non-fraudulent
4057992318;70.712790510000005;919.26627659999895;no;0;no;no;0;0;0;non-fraudulent
4060085918;535.92199770000002;5359.2199769999897;no;0;no;no;0;0;0;non-fraudulent
4060137644;370.71690319999902;4448.6028379999898;no;0;no;no;0;0;0;non-fraudulent
4060519274;681.40801060000001;16353.79225;no;3;no;no;0;0;0;non-fraudulent
4061138801;258.77156430000002;2587.715643;no;0;no;no;0;0;0;non-fraudulent
4062578099;205.50838669999899;3493.642574;no;5;no;no;0;0;0;non-fraudulent
4066779232;646.15676529999905;18092.389429999901;no;0;no;no;502;473;3;non-fraudulent
4066893280;214.12452289999899;1284.7471370000001;no;0;no;no;0;0;0;non-fraudulent
4067279381;438.47934220000002;10523.504209999899;no;0;no;no;0;0;0;non-fraudulent
4068820302;317.27457029999903;3490.0202730000001;no;0;no;no;0;0;0;non-fraudulent
4070489094;721.75183000000004;7939.2701299999899;no;0;no;no;0;0;0;non-fraudulent
4074690951;950.40555159999894;20908.922139999901;no;0;no;no;0;0;0;non-fraudulent
4076057482;470.5214957;7998.8654269999897;no;0;no;no;0;0;0;non-fraudulent
4078057488;167.41653299999899;2176.414929;no;0;no;no;0;0;0;non-fraudulent
4079083394;813.21473570000001;813.21473570000001;no;0;yes;no;0;0;0;non-fraudulent
4081166970;760.40265639999905;10645.637189999899;no;0;no;no;0;0;0;non-fraudulent
4081309172;426.86119660000003;11952.113499999899;no;0;no;no;0;0;0;non-fraudulent
4082017617;453.75499910000002;5898.8149880000001;no;0;no;no;0;0;0;non-fraudulent
4082116860;207.64144590000001;4360.4703639999898;no;0;no;no;0;0;0;non-fraudulent
4082271010;80.556825610000004;1127.7955589999899;no;0;no;no;0;0;0;non-fraudulent
4082521658;720.27482199999895;20887.969840000002;no;0;no;no;0;0;0;non-fraudulent
4085084708;140.388560299999;2105.8284050000002;no;0;no;no;0;0;0;non-fraudulent
4088215698;262.83458139999902;1314.1729069999899;no;0;no;no;0;0;0;non-fraudulent
4090858730;236.99489689999899;2606.9438660000001;no;0;no;no;0;0;0;non-fraudulent
4091501588;994.98720109999897;18904.7568199999;no;0;no;no;0;0;0;non-fraudulent
4091865330;284.8343405;4557.3494479999899;no;1;no;no;0;0;0;non-fraudulent
4092363304;589.05718209999895;15315.486730000001;no;0;no;no;0;0;0;non-fraudulent
4095958329;74.340930790000002;743.40930790000004;no;0;no;no;0;0;0;non-fraudulent
4096008781;31.191720069999899;343.10892080000002;no;0;no;no;0;0;0;non-fraudulent
4097798551;205.11866989999899;5743.3227569999899;no;0;no;no;0;0;0;non-fraudulent
4098488129;853.27136199999904;23038.32677;no;0;no;no;0;0;0;non-fraudulent
4098641393;454.58525700000001;4091.2673129999898;no;0;no;no;0;0;0;non-fraudulent
4099394301;330.66394739999902;0;no;0;no;no;873;426;4;non-fraudulent
4103662280;742.45570020000002;19303.84821;no;2;yes;no;0;0;0;non-fraudulent
4103989208;959.71414849999906;18234.56882;no;3;yes;no;263;198;4;non-fraudulent
4104229672;236.45715949999899;1655.2001170000001;no;0;no;no;0;0;0;non-fraudulent
4106922433;366.44085589999901;3297.9677029999898;no;0;no;no;0;0;0;non-fraudulent
4109066561;900.96579180000003;11712.55529;no;4;no;no;0;0;0;non-fraudulent
4110101760;820.4086873;4922.4521240000004;no;0;yes;no;0;0;0;non-fraudulent
4110801530;108.036659599999;648.21995760000004;no;0;no;no;0;0;0;non-fraudulent
4111289732;793.4039636;2380.2118909999899;no;0;yes;no;0;0;0;non-fraudulent
4112595797;305.47802680000001;0;no;0;no;no;0;0;0;non-fraudulent
4116308413;645.48085330000004;645.48085330000004;no;0;no;no;0;0;0;non-fraudulent
4116583683;924.7720703;2774.3162109999898;no;0;no;no;0;0;0;non-fraudulent
4116803102;343.40406619999902;5151.0609930000001;no;0;no;no;0;0;0;non-fraudulent
4118889531;670.93634770000006;14760.59965;no;0;no;no;0;0;0;non-fraudulent
4119237225;875.38919650000003;15757.00554;no;6;no;no;0;0;0;non-fraudulent
4119681952;812.40803789999904;1624.8160760000001;no;5;no;no;0;0;0;non-fraudulent
4120987804;216.27559690000001;3244.1339539999899;no;0;no;no;0;0;0;non-fraudulent
4121635732;271.76480809999902;7609.4146270000001;no;0;no;no;0;0;0;non-fraudulent
4121776983;960.4323617;5762.5941700000003;no;2;no;no;0;0;0;non-fraudulent
4123455712;908.06778069999905;3632.271123;no;0;no;no;0;0;0;non-fraudulent
4124918495;457.21170280000001;11887.504269999899;no;0;no;no;0;0;0;non-fraudulent
4126565206;828.3162433;15738.008620000001;no;4;no;no;0;0;0;non-fraudulent
4129147097;636.92431180000005;2547.6972470000001;no;0;no;no;0;0;0;non-fraudulent
4129841331;374.82099879999902;3373.388989;no;8;no;no;673;321;4;non-fraudulent
4130182268;865.86210089999895;25975.86303;no;0;no;no;0;0;0;non-fraudulent
4132770314;20.5387210499999;287.54209470000001;no;0;yes;no;0;0;0;non-fraudulent
4133274531;699.56112010000004;11192.977919999899;no;0;no;no;939;571;1;non-fraudulent
4136293685;479.88385790000001;8637.9094420000001;no;0;no;no;0;0;0;non-fraudulent
4139729954;494.40245220000003;11371.2564;no;0;no;no;0;0;0;non-fraudulent
4141125120;453.2917794;10879.002710000001;no;0;no;no;0;0;0;non-fraudulent
4145436858;588.42260940000006;6472.6487029999898;no;0;no;no;0;0;0;non-fraudulent
4145685208;444.45858809999902;1777.8343520000001;no;0;no;no;0;0;0;non-fraudulent
4149815950;161.78778639999899;2265.0290100000002;no;0;no;no;0;0;0;non-fraudulent
4150399541;301.65866729999902;904.97600190000003;no;0;no;no;0;0;0;non-fraudulent
4151869801;18.1995452399999;436.78908580000001;no;0;no;no;0;0;0;non-fraudulent
4153895227;710.12992889999896;20593.767940000002;no;0;no;no;0;0;0;non-fraudulent
4155002753;94.858287419999897;1612.590886;no;0;no;no;0;0;0;non-fraudulent
4155239210;90.556211239999897;90.556211239999897;no;0;no;no;0;0;0;non-fraudulent
4157473725;476.95981849999902;953.91963699999906;no;3;no;no;0;0;0;non-fraudulent
4157543577;71.766824499999899;1650.636964;no;0;no;no;0;0;0;non-fraudulent
4157679542;260.54990709999902;1042.1996280000001;no;0;no;no;0;0;0;non-fraudulent
4158755914;667.98839950000001;10687.81439;no;0;no;no;0;0;0;non-fraudulent
4158993415;701.91988330000004;2807.679533;no;0;no;no;0;0;0;non-fraudulent
4159586617;833.76085809999904;16675.21716;no;0;no;no;0;0;0;non-fraudulent
4159896719;921.13221169999895;27633.966349999901;no;0;no;no;0;0;0;non-fraudulent
